Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:21.416,"urn:cite:hmt:vaimg.VA278RN-0448@0.183,0.4685,0.45,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:21.417,"urn:cite:hmt:vaimg.VA278RN-0448@0.181,0.4865,0.45,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:21.418,"urn:cite:hmt:vaimg.VA278RN-0448@0.181,0.5068,0.45,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:21.419,"urn:cite:hmt:vaimg.VA278RN-0448@0.18,0.5255,0.45,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:21.420,"urn:cite:hmt:vaimg.VA278RN-0448@0.178,0.5428,0.45,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:21.421,"urn:cite:hmt:vaimg.VA278RN-0448@0.178,0.5601,0.45,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:21.422,"urn:cite:hmt:vaimg.VA278RN-0448@0.183,0.5796,0.455,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:21.423,"urn:cite:hmt:vaimg.VA278RN-0448@0.181,0.5983,0.455,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:21.424,"urn:cite:hmt:vaimg.VA278RN-0448@0.176,0.6179,0.455,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:21.425,"urn:cite:hmt:vaimg.VA278RN-0448@0.177,0.6359,0.455,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:21.426,"urn:cite:hmt:vaimg.VA278RN-0448@0.174,0.6584,0.455,0.033"

urn:cts:greekLit:tlg0012.tlg001.msA:21.427,"urn:cite:hmt:vaimg.VA278VN-0780@"

urn:cts:greekLit:tlg0012.tlg001.msA:21.453,"urn:cite:hmt:vaimg.VA279RN-0449@"

urn:cts:greekLit:tlg0012.tlg001.msA:21.478,"urn:cite:hmt:vaimg.VA279VN-0781@"

urn:cts:greekLit:tlg0012.tlg001.msA:21.504,"urn:cite:hmt:vaimg.VA280RN-0450@"

urn:cts:greekLit:tlg0012.tlg001.msA:21.530,"urn:cite:hmt:vaimg.VA280VN-0782@"

urn:cts:greekLit:tlg0012.tlg001.msA:21.555,"urn:cite:hmt:vaimg.VA281RN-0451@0.191,0.2057,0.412,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:21.556,"urn:cite:hmt:vaimg.VA281RN-0451@0.188,0.2267,0.391,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:21.557,"urn:cite:hmt:vaimg.VA281RN-0451@0.185,0.2492,0.391,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:21.558,"urn:cite:hmt:vaimg.VA281RN-0451@0.185,0.2665,0.375,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:21.559,"urn:cite:hmt:vaimg.VA281RN-0451@0.185,0.2853,0.365,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:21.560,"urn:cite:hmt:vaimg.VA281RN-0451@0.187,0.3011,0.393,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:21.561,"urn:cite:hmt:vaimg.VA281RN-0451@0.19,0.3221,0.393,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:21.562,"urn:cite:hmt:vaimg.VA281RN-0451@0.189,0.3423,0.387,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:21.563,"urn:cite:hmt:vaimg.VA281RN-0451@0.193,0.3596,0.401,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:21.564,"urn:cite:hmt:vaimg.VA281RN-0451@0.192,0.3776,0.377,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:21.565,"urn:cite:hmt:vaimg.VA281RN-0451@0.195,0.3964,0.382,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:21.566,"urn:cite:hmt:vaimg.VA281RN-0451@0.192,0.4174,0.374,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:21.567,"urn:cite:hmt:vaimg.VA281RN-0451@0.194,0.4354,0.405,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:21.568,"urn:cite:hmt:vaimg.VA281RN-0451@0.197,0.4557,0.403,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:21.569,"urn:cite:hmt:vaimg.VA281RN-0451@0.195,0.4737,0.378,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:21.570,"urn:cite:hmt:vaimg.VA281RN-0451@0.195,0.491,0.406,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:21.571,"urn:cite:hmt:vaimg.VA281RN-0451@0.186,0.5113,0.391,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:21.572,"urn:cite:hmt:vaimg.VA281RN-0451@0.192,0.527,0.398,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:21.573,"urn:cite:hmt:vaimg.VA281RN-0451@0.183,0.548,0.372,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:21.574,"urn:cite:hmt:vaimg.VA281RN-0451@0.18,0.5668,0.364,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:21.575,"urn:cite:hmt:vaimg.VA281RN-0451@0.175,0.5856,0.44,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:21.576,"urn:cite:hmt:vaimg.VA281RN-0451@0.187,0.6044,0.415,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:21.577,"urn:cite:hmt:vaimg.VA281RN-0451@0.176,0.6239,0.424,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:21.578,"urn:cite:hmt:vaimg.VA281RN-0451@0.179,0.6441,0.415,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:21.579,"urn:cite:hmt:vaimg.VA281RN-0451@0.179,0.6629,0.359,0.0285"

urn:cts:greekLit:tlg0012.tlg001.msA:21.580,"urn:cite:hmt:vaimg.VA281VN-0783@0.495,0.2207,0.401,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:21.581,"urn:cite:hmt:vaimg.VA281VN-0783@0.495,0.2425,0.412,0.0315"
urn:cts:greekLit:tlg0012.tlg001.msA:21.582,"urn:cite:hmt:vaimg.VA281VN-0783@0.508,0.2658,0.344,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:21.583,"urn:cite:hmt:vaimg.VA281VN-0783@0.508,0.2823,0.401,0.03"
urn:cts:greekLit:tlg0012.tlg001.msA:21.584,"urn:cite:hmt:vaimg.VA281VN-0783@0.512,0.3003,0.401,0.03"
urn:cts:greekLit:tlg0012.tlg001.msA:21.585,"urn:cite:hmt:vaimg.VA281VN-0783@0.509,0.3213,0.392,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:21.586,"urn:cite:hmt:vaimg.VA281VN-0783@0.509,0.3378,0.384,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:21.587,"urn:cite:hmt:vaimg.VA281VN-0783@0.513,0.3581,0.403,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:21.588,"urn:cite:hmt:vaimg.VA281VN-0783@0.508,0.3754,0.4,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:21.589,"urn:cite:hmt:vaimg.VA281VN-0783@0.506,0.3956,0.404,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:21.590,"urn:cite:hmt:vaimg.VA281VN-0783@0.507,0.4144,0.404,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:21.591,"urn:cite:hmt:vaimg.VA281VN-0783@0.508,0.4347,0.423,0.03"
urn:cts:greekLit:tlg0012.tlg001.msA:21.592,"urn:cite:hmt:vaimg.VA281VN-0783@0.505,0.4527,0.402,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:21.593,"urn:cite:hmt:vaimg.VA281VN-0783@0.492,0.4722,0.443,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:21.594,"urn:cite:hmt:vaimg.VA281VN-0783@0.477,0.7252,0.423,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:21.595,"urn:cite:hmt:vaimg.VA281VN-0783@0.488,0.488,0.404,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:21.596,"urn:cite:hmt:vaimg.VA281VN-0783@0.506,0.5075,0.404,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:21.597,"urn:cite:hmt:vaimg.VA281VN-0783@0.508,0.527,0.404,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:21.598,"urn:cite:hmt:vaimg.VA281VN-0783@0.508,0.5458,0.404,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:21.599,"urn:cite:hmt:vaimg.VA281VN-0783@0.506,0.5653,0.382,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:21.600,"urn:cite:hmt:vaimg.VA281VN-0783@0.506,0.5826,0.404,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:21.601,"urn:cite:hmt:vaimg.VA281VN-0783@0.51,0.6036,0.399,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:21.602,"urn:cite:hmt:vaimg.VA281VN-0783@0.508,0.6201,0.343,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:21.603,"urn:cite:hmt:vaimg.VA281VN-0783@0.505,0.6404,0.418,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:21.604,"urn:cite:hmt:vaimg.VA281VN-0783@0.501,0.6584,0.427,0.0285"

urn:cts:greekLit:tlg0012.tlg001.msA:21.605,"urn:cite:hmt:vaimg.VA282RN-0452@0.206,0.2005,0.354,0.03"
urn:cts:greekLit:tlg0012.tlg001.msA:21.606,"urn:cite:hmt:vaimg.VA282RN-0452@0.205,0.2245,0.396,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:21.607,"urn:cite:hmt:vaimg.VA282RN-0452@0.204,0.247,0.413,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:21.608,"urn:cite:hmt:vaimg.VA282RN-0452@0.204,0.2635,0.397,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:21.609,"urn:cite:hmt:vaimg.VA282RN-0452@0.203,0.2815,0.416,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:21.610,"urn:cite:hmt:vaimg.VA282RN-0452@0.203,0.2988,0.416,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:21.611,"urn:cite:hmt:vaimg.VA282RN-0452@0.203,0.3221,0.441,0.027"
