Observation,TextUrn,Image,Comments
urn:cite:op:282r.19,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@εσ,"urn:cite:hmt:vaimg.VA282RN-0452@0.4187,0.2131,0.017,0.0137",εσ ligature
urn:cite:op:282r.20,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@θ,"urn:cite:hmt:vaimg.VA282RN-0452@0.4343,0.2139,0.0087,0.0128",
urn:cite:op:282r.21,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@α[2],"urn:cite:hmt:vaimg.VA282RN-0452@0.443,0.2169,0.0109,0.0087",
urn:cite:op:282r.22,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ι[5],"urn:cite:hmt:vaimg.VA282RN-0452@0.4531,0.2161,0.0072,0.0118",
urn:cite:op:282r.23,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@π[2],"urn:cite:hmt:vaimg.VA282RN-0452@0.4636,0.2161,0.0141,0.0112",
urn:cite:op:282r.24,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ο[3],"urn:cite:hmt:vaimg.VA282RN-0452@0.4777,0.2183,0.0076,0.0068",
urn:cite:op:282r.25,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@σ[3],"urn:cite:hmt:vaimg.VA282RN-0452@0.4864,0.2175,0.0091,0.0071",
urn:cite:op:282r.26,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ι[6],"urn:cite:hmt:vaimg.VA282RN-0452@0.4951,0.2161,0.008,0.0098",
urn:cite:op:282r.27,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ν,"urn:cite:hmt:vaimg.VA282RN-0452@0.5038,0.215,0.0116,0.0139",
urn:cite:op:282r.28,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ο[4],"urn:cite:hmt:vaimg.VA282RN-0452@0.5169,0.218,0.0072,0.0082",
urn:cite:op:282r.29,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ι[7],"urn:cite:hmt:vaimg.VA282RN-0452@0.5241,0.2172,0.0076,0.009",
urn:cite:op:282r.30,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@σ[4],"urn:cite:hmt:vaimg.VA282RN-0452@0.5306,0.2175,0.0098,0.0074",
urn:cite:op:282r.31,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ι[8],"urn:cite:hmt:vaimg.VA282RN-0452@0.5386,0.2147,0.0101,0.0148",
