Observation,TextUrn,Image,Comments
urn:cite:op:278r.13,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@τ[2],"urn:cite:hmt:vaimg.VA278RN-0448@0.357,0.2148,0.0132,0.0099",
urn:cite:op:278r.14,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@η[3],"urn:cite:hmt:vaimg.VA278RN-0448@0.3695,0.2131,0.0128,0.0093",
urn:cite:op:278r.15,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@σ[2],"urn:cite:hmt:vaimg.VA278RN-0448@0.3848,0.2156,0.0088,0.0072",
urn:cite:op:278r.16,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@ε,"urn:cite:hmt:vaimg.VA278RN-0448@0.3929,0.2107,0.0165,0.0105",
urn:cite:op:278r.17,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@μ,"urn:cite:hmt:vaimg.VA278RN-0448@0.4116,0.2145,0.0154,0.011",
urn:cite:op:278r.18,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@ι[3],"urn:cite:hmt:vaimg.VA278RN-0448@0.427,0.2153,0.0055,0.0077",
urn:cite:op:278r.19,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@α[2],"urn:cite:hmt:vaimg.VA278RN-0448@0.435,0.2142,0.0106,0.0074",
urn:cite:op:278r.20,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@ι[4],"urn:cite:hmt:vaimg.VA278RN-0448@0.4453,0.2142,0.0055,0.0088",
urn:cite:op:278r.21,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@φ,"urn:cite:hmt:vaimg.VA278RN-0448@0.4545,0.2079,0.0128,0.0212",
urn:cite:op:278r.22,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@ο[2],"urn:cite:hmt:vaimg.VA278RN-0448@0.4687,0.2142,0.0073,0.0069",
urn:cite:op:278r.23,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@ν[2],"urn:cite:hmt:vaimg.VA278RN-0448@0.4761,0.2134,0.0136,0.011",
urn:cite:op:278r.24,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@ο[3],"urn:cite:hmt:vaimg.VA278RN-0448@0.49,0.2153,0.0088,0.0055",
urn:cite:op:278r.25,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@σ[3],"urn:cite:hmt:vaimg.VA278RN-0448@0.5013,0.2131,0.0139,0.0077",
urn:cite:op:278r.26,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@εγ,"urn:cite:hmt:vaimg.VA278RN-0448@0.5175,0.2071,0.0154,0.0173", εγ ligature
urn:cite:op:278r.27,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@χ,"urn:cite:hmt:vaimg.VA278RN-0448@0.5296,0.212,0.0165,0.0157",
urn:cite:op:278r.28,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@ε[2],"urn:cite:hmt:vaimg.VA278RN-0448@0.5431,0.2107,0.011,0.0096",
urn:cite:op:278r.29,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@ι[5],"urn:cite:hmt:vaimg.VA278RN-0448@0.5534,0.2134,0.0059,0.0093",
urn:cite:op:278r.30,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@μ[2],"urn:cite:hmt:vaimg.VA278RN-0448@0.5636,0.2126,0.015,0.0099",
urn:cite:op:278r.31,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@α[3],"urn:cite:hmt:vaimg.VA278RN-0448@0.5783,0.212,0.0114,0.0069",
urn:cite:op:278r.32,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@κ,"urn:cite:hmt:vaimg.VA278RN-0448@0.5893,0.2096,0.0154,0.0116",
urn:cite:op:278r.33,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@ρ[2],"urn:cite:hmt:vaimg.VA278RN-0448@0.6017,0.2129,0.0088,0.0132",
urn:cite:op:278r.34,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@ω,"urn:cite:hmt:vaimg.VA278RN-0448@0.6113,0.2134,0.0103,0.0047",
urn:cite:op:278r.35,urn:cts:greekLit:tlg0012.tlg001.msA:21.402@ι[6],"urn:cite:hmt:vaimg.VA278RN-0448@0.6226,0.2137,0.004,0.005",

